timestamp,robot,solver,op,batch,n_dof,backend,t_med_ms,t_p95_ms,rel_err_max,peak_gpu_pct,avg_gpu_pct,peak_vram_mb,note
2026-08-18T03:41:49,panda,pyroffi_grid,ID,1,7,gpu,0.112,0.1339,1.461e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FD,1,7,gpu,0.1435,0.147,2.609e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,CRBA,1,7,gpu,0.1873,0.1963,7.843e-08,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,MINV,1,7,gpu,0.0963,0.1081,2.37e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,IDdu,1,7,gpu,0.1278,0.1339,,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FDdu,1,7,gpu,0.1848,0.2025,,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,ID,16,7,gpu,0.1118,0.1364,1.169e-07,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FD,16,7,gpu,0.1348,0.1445,2.852e-07,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,CRBA,16,7,gpu,0.185,0.1893,2.21e-07,2.0,2.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,MINV,16,7,gpu,0.1007,0.1015,2.634e-07,2.0,2.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,IDdu,16,7,gpu,0.1259,0.1373,,2.0,2.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FDdu,16,7,gpu,0.1752,0.191,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,ID,64,7,gpu,0.1231,0.1271,1.817e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FD,64,7,gpu,0.1492,0.1603,1.785e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,CRBA,64,7,gpu,0.1966,0.1966,2.28e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,MINV,64,7,gpu,0.0982,0.1071,2.015e-07,3.0,3.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,IDdu,64,7,gpu,0.1364,0.1502,,3.0,3.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FDdu,64,7,gpu,0.1868,0.1919,,3.0,3.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,ID,256,7,gpu,0.129,0.1311,2.547e-07,4.0,3.5,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FD,256,7,gpu,0.1531,0.1638,2.892e-07,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,CRBA,256,7,gpu,0.2376,0.2384,2.96e-07,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,MINV,256,7,gpu,0.1227,0.1292,4.027e-07,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,IDdu,256,7,gpu,0.1906,0.2214,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FDdu,256,7,gpu,0.2902,0.3,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,ID,1024,7,gpu,0.226,0.2263,2.313e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FD,1024,7,gpu,0.3162,0.3247,2.141e-07,5.0,3.8,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,CRBA,1024,7,gpu,0.6831,0.6929,2.629e-07,5.0,5.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,MINV,1024,7,gpu,0.2419,0.2445,4.773e-07,5.0,5.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,IDdu,1024,7,gpu,0.3751,0.3796,,6.0,5.6,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FDdu,1024,7,gpu,0.6477,0.658,,6.0,6.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,ID,4096,7,gpu,0.549,0.5552,2.056e-07,6.0,6.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FD,4096,7,gpu,0.9517,0.9617,2.642e-07,15.0,8.2,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,CRBA,4096,7,gpu,2.4413,2.4524,3.1e-07,15.0,15.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,MINV,4096,7,gpu,0.6859,0.6921,4.247e-07,15.0,15.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,IDdu,4096,7,gpu,1.0936,1.1006,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:49,panda,pyroffi_grid,FDdu,4096,7,gpu,2.1055,2.1141,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:41:56,panda,grid_rbd,ID,1,7,gpu,0.1384,0.1478,1.461e-07,1.0,1.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FD,1,7,gpu,0.1479,0.1615,2.609e-07,1.0,1.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,CRBA,1,7,gpu,0.0954,0.1066,2.344e-07,1.0,1.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,MINV,1,7,gpu,0.1052,0.1161,2.37e-07,3.0,3.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,IDdu,1,7,gpu,0.1488,0.1521,,3.0,3.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FDdu,1,7,gpu,0.1847,0.1949,,3.0,3.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,ID,16,7,gpu,0.1268,0.1354,1.169e-07,3.0,3.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FD,16,7,gpu,0.1495,0.1571,2.852e-07,4.0,3.5,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,CRBA,16,7,gpu,0.0978,0.1034,2.21e-07,4.0,4.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,MINV,16,7,gpu,0.1076,0.1132,2.634e-07,4.0,4.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,IDdu,16,7,gpu,0.1496,0.1538,,4.0,4.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FDdu,16,7,gpu,0.1844,0.19,,0.0,0.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,ID,64,7,gpu,0.1333,0.1342,1.817e-07,0.0,0.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FD,64,7,gpu,0.1497,0.1619,3.683e-07,0.0,0.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,CRBA,64,7,gpu,0.1003,0.1075,2.649e-07,0.0,0.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,MINV,64,7,gpu,0.1059,0.1127,3.953e-07,2.0,1.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,IDdu,64,7,gpu,0.1516,0.1635,,2.0,2.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FDdu,64,7,gpu,0.1909,0.1989,,2.0,2.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,ID,256,7,gpu,0.1505,0.1535,2.547e-07,2.0,2.0,19025.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FD,256,7,gpu,0.1745,0.1842,3.017e-07,3.0,2.3,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,CRBA,256,7,gpu,0.1385,0.1448,2.664e-07,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,MINV,256,7,gpu,0.1334,0.1371,4.052e-07,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,IDdu,256,7,gpu,0.1729,0.1936,,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FDdu,256,7,gpu,0.3161,0.3258,,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,ID,1024,7,gpu,0.2494,0.2542,2.313e-07,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FD,1024,7,gpu,0.351,0.3532,1.758e-07,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,CRBA,1024,7,gpu,0.2491,0.2539,3.27e-07,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,MINV,1024,7,gpu,0.2513,0.255,4.773e-07,10.0,10.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,IDdu,1024,7,gpu,0.3621,0.3652,,10.0,10.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FDdu,1024,7,gpu,0.6822,0.6866,,10.0,10.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,ID,4096,7,gpu,0.6242,0.6321,2.056e-07,1.0,1.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FD,4096,7,gpu,0.9778,0.9863,2.799e-07,1.0,1.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,CRBA,4096,7,gpu,0.6594,0.6699,3.375e-07,1.0,1.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,MINV,4096,7,gpu,0.7037,0.723,4.144e-07,18.0,15.6,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,IDdu,4096,7,gpu,1.003,1.01,,18.0,18.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:41:56,panda,grid_rbd,FDdu,4096,7,gpu,2.1303,2.133,,18.0,18.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:42:02,panda,frax,ID,1,7,gpu,0.1612,0.1651,0.0001613,5.0,5.0,18785.0,
2026-08-18T03:42:02,panda,frax,FD,1,7,gpu,0.2686,0.2706,0.0008848,2.0,1.2,18821.0,
2026-08-18T03:42:02,panda,frax,CRBA,1,7,gpu,0.1308,0.1371,0.0002514,2.0,0.8,18821.0,
2026-08-18T03:42:02,panda,frax,ID,16,7,gpu,0.2034,0.2091,0.0005371,16.0,16.0,18821.0,
2026-08-18T03:42:02,panda,frax,FD,16,7,gpu,0.2834,0.2908,0.001159,0.0,0.0,18823.0,
2026-08-18T03:42:02,panda,frax,CRBA,16,7,gpu,0.174,0.1786,0.0009918,0.0,0.0,18823.0,
2026-08-18T03:42:02,panda,frax,ID,64,7,gpu,0.2208,0.2295,0.0004899,31.0,31.0,18823.0,
2026-08-18T03:42:02,panda,frax,FD,64,7,gpu,0.3169,0.3348,0.001387,5.0,1.7,18823.0,
2026-08-18T03:42:02,panda,frax,CRBA,64,7,gpu,0.1703,0.1819,0.001555,16.0,16.0,18823.0,
2026-08-18T03:42:02,panda,frax,ID,256,7,gpu,0.2361,0.244,0.0009156,0.0,0.0,18823.0,
2026-08-18T03:42:02,panda,frax,FD,256,7,gpu,0.3533,0.3596,0.002486,5.0,2.8,18823.0,
2026-08-18T03:42:02,panda,frax,CRBA,256,7,gpu,0.1787,0.1877,0.001426,14.0,14.0,18823.0,
2026-08-18T03:42:02,panda,frax,ID,1024,7,gpu,0.2958,0.3045,0.001075,0.0,0.0,18823.0,
2026-08-18T03:42:02,panda,frax,FD,1024,7,gpu,0.4216,0.4298,0.002157,8.0,8.0,18823.0,
2026-08-18T03:42:02,panda,frax,CRBA,1024,7,gpu,0.215,0.2219,0.001661,0.0,0.0,18825.0,
2026-08-18T03:42:02,panda,frax,ID,4096,7,gpu,0.4751,0.4804,0.0008496,28.0,28.0,18825.0,
2026-08-18T03:42:02,panda,frax,FD,4096,7,gpu,0.7494,0.7548,0.002509,14.0,14.0,18825.0,
2026-08-18T03:42:02,panda,frax,CRBA,4096,7,gpu,0.3799,0.3867,0.001999,0.0,0.0,18825.0,
2026-08-18T03:42:18,panda,mjx,ID,1,7,gpu,0.3735,0.3942,7.838e-08,0.0,0.0,18777.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,FD,1,7,gpu,0.4809,0.4979,5.708e-07,0.0,0.0,18821.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,CRBA,1,7,gpu,0.2741,0.2952,3.217e-07,0.0,0.0,18823.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,ID,16,7,gpu,0.3463,0.3563,3.601e-07,0.0,0.0,18823.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,FD,16,7,gpu,0.5275,0.5417,2.212e-06,1.0,0.1,18823.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,CRBA,16,7,gpu,0.262,0.2669,6.821e-07,0.0,0.0,18823.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,ID,64,7,gpu,0.4147,0.4421,2.933e-07,0.0,0.0,18823.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,FD,64,7,gpu,0.5053,0.5132,1.056e-06,0.0,0.0,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,CRBA,64,7,gpu,0.2976,0.3065,7.984e-07,0.0,0.0,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,ID,256,7,gpu,0.454,0.4635,4.199e-07,1.0,0.2,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,FD,256,7,gpu,0.5663,0.5775,1.694e-06,0.0,0.0,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,CRBA,256,7,gpu,0.3243,0.3349,7.961e-07,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,ID,1024,7,gpu,0.5504,0.5631,4.758e-07,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,FD,1024,7,gpu,0.6473,0.6551,1.113e-06,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,CRBA,1024,7,gpu,0.3571,0.3795,8.559e-07,6.0,1.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,ID,4096,7,gpu,0.7082,0.7165,4.605e-07,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,FD,4096,7,gpu,0.9225,0.9264,1.873e-06,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:42:18,panda,mjx,CRBA,4096,7,gpu,0.5363,0.5428,9.684e-07,7.0,1.5,18829.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:44:19,panda,brax,ID,1,7,gpu,0.3194,0.3295,1.566e-07,0.0,0.0,18777.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,FD,1,7,gpu,0.413,0.4357,2.556e-07,5.0,0.5,18821.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,ID,16,7,gpu,0.3971,0.4028,8.929e-05,0.0,0.0,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,FD,16,7,gpu,0.4778,0.4891,0.0007852,0.0,0.0,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,ID,64,7,gpu,0.3864,0.4049,9.051e-05,0.0,0.0,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,FD,64,7,gpu,0.487,0.4989,0.0006249,0.0,0.0,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,ID,256,7,gpu,0.3845,0.3947,0.0001031,0.0,0.0,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,FD,256,7,gpu,0.4918,0.4989,0.0005656,0.0,0.0,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,ID,1024,7,gpu,0.5112,0.5156,0.0001115,0.0,0.0,18825.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,FD,1024,7,gpu,0.6255,0.6516,0.0004989,0.0,0.0,18825.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,ID,4096,7,gpu,0.8251,0.8276,0.0001057,0.0,0.0,18825.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:44:19,panda,brax,FD,4096,7,gpu,1.0911,1.092,0.0008422,0.0,0.0,18827.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:45:03,panda,pinocchio,ID,1,7,cpu,0.0085,0.0112,3.787e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,FD,1,7,cpu,0.0091,0.0096,5.031e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,CRBA,1,7,cpu,0.0092,0.0105,5.36e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,ID,16,7,cpu,0.1265,0.1393,3.699e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,FD,16,7,cpu,0.1388,0.1512,1.221e-15,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,CRBA,16,7,cpu,0.1338,0.1519,3.491e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,ID,64,7,cpu,0.5062,0.5173,2.816e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,FD,64,7,cpu,0.5691,0.5812,2.102e-15,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,CRBA,64,7,cpu,0.5494,0.5603,4.345e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,ID,256,7,cpu,2.037,2.0609,5.059e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,FD,256,7,cpu,2.2365,2.2601,2.376e-15,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,CRBA,256,7,cpu,2.1517,2.1829,6.264e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,ID,1024,7,cpu,8.0189,8.2137,4.133e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,FD,1024,7,cpu,8.9522,9.1223,1.927e-15,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,CRBA,1024,7,cpu,8.5803,8.6185,6.237e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,ID,4096,7,cpu,31.8142,32.2599,3.494e-16,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,FD,4096,7,cpu,35.2791,35.5884,2.85e-15,,,,python-loop batching
2026-08-18T03:45:03,panda,pinocchio,CRBA,4096,7,cpu,34.4274,34.9479,7.267e-16,,,,python-loop batching
2026-08-18T03:45:10,panda,rbdl,ID,1,7,cpu,0.002,0.0042,2.524e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,FD,1,7,cpu,0.003,0.0031,4.574e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,CRBA,1,7,cpu,0.0018,0.002,3.573e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,ID,16,7,cpu,0.0249,0.0257,2.466e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,FD,16,7,cpu,0.0407,0.0465,1.425e-15,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,CRBA,16,7,cpu,0.0227,0.0234,3.491e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,ID,64,7,cpu,0.0995,0.1303,2.816e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,FD,64,7,cpu,0.1623,0.1771,2.002e-15,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,CRBA,64,7,cpu,0.0891,0.0984,4.345e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,ID,256,7,cpu,0.4046,0.4153,3.372e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,FD,256,7,cpu,0.6631,0.6678,1.944e-15,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,CRBA,256,7,cpu,0.3571,0.374,5.22e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,ID,1024,7,cpu,1.6342,1.643,2.756e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,FD,1024,7,cpu,2.6443,2.656,1.927e-15,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,CRBA,1024,7,cpu,1.4694,1.4859,4.158e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,ID,4096,7,cpu,6.537,6.5636,3.494e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,FD,4096,7,cpu,10.5613,10.6101,2.533e-15,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:10,panda,rbdl,CRBA,4096,7,cpu,5.9417,5.9576,6.229e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:45:18,fetch,pyroffi_jax,ID,1,7,gpu,0.2767,0.2851,1.917e-07,8.0,4.5,18777.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,FD,1,7,gpu,0.6083,0.612,1.387e-07,16.0,2.4,18797.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,CRBA,1,7,gpu,0.2321,0.2341,1.636e-07,0.0,0.0,18799.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,ID,16,7,gpu,0.4585,0.4699,0.0001762,13.0,9.9,18799.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,FD,16,7,gpu,0.804,0.8125,1.321e-05,49.0,8.3,18799.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,CRBA,16,7,gpu,0.7078,0.7106,1.445e-07,0.0,0.0,18799.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,ID,64,7,gpu,0.4702,0.4754,0.000132,59.0,40.7,18799.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,FD,64,7,gpu,0.7975,0.8036,1.954e-05,32.0,6.4,18801.0,
